City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
341,Cururupu,BR,-1.8283,-44.8683,72.93,97,100,2.06,light rain
342,Matagami,CA,49.7502,-77.6328,-5.69,71,100,10.36,overcast clouds
343,Beaverlodge,CA,55.2166,-119.4361,-1.05,96,100,4.9,overcast clouds
344,Samarai,PG,-10.6167,150.6667,82.76,73,95,0.78,overcast clouds
345,Del Rio,US,29.3627,-100.8968,57.31,39,0,10.36,clear sky
346,Vorokhta,UA,48.2869,24.5719,18.55,98,100,1.86,overcast clouds
347,Mundo Nuevo,MX,18.7,-95.5,74.35,86,62,8.57,broken clouds
348,Roald,NO,62.5833,6.1333,35.1,64,0,14.97,clear sky
349,Port-Gentil,GA,-0.7193,8.7815,79.74,83,100,10.2,overcast clouds
350,Ust-Tsilma,RU,65.441,52.1498,1.56,98,96,4.0,overcast clouds
351,Zhezkazgan,KZ,47.8043,67.7144,3.18,85,20,15.66,few clouds
352,San Pedro,PH,14.35,121.0167,84.31,69,40,6.91,scattered clouds
353,Zhigansk,RU,66.7697,123.3711,-28.1,94,100,20.54,overcast clouds
354,Kadoma,JP,34.7333,135.5833,54.59,39,20,5.75,few clouds
355,Naze,JP,28.3667,129.4833,61.72,70,98,7.47,overcast clouds
356,Broome,US,42.2506,-75.833,32.18,78,100,5.01,overcast clouds
357,Provideniya,RU,64.3833,-173.3,6.91,72,0,22.37,clear sky
358,Timmins,CA,48.4669,-81.3331,-5.98,77,75,4.61,broken clouds
359,Faya,SA,18.3851,42.4509,51.91,73,1,2.64,clear sky
360,Bulgan,MN,48.8125,103.5347,7.97,75,25,2.01,scattered clouds
361,Bilibino,RU,68.0546,166.4372,-17.23,99,81,1.72,broken clouds
362,Portland,US,45.5234,-122.6762,44.11,72,0,1.99,clear sky
363,Klyuchi,RU,52.2667,79.1667,-4.22,99,48,4.23,scattered clouds
364,Touros,BR,-5.1989,-35.4608,77.9,79,79,9.64,broken clouds
365,Kadambur,IN,8.9833,77.8667,79.84,62,15,8.61,few clouds
366,Porto Novo,BJ,6.4965,2.6036,78.62,77,94,5.14,overcast clouds
367,Neiafu,TO,-18.65,-173.9833,83.08,78,75,5.75,broken clouds
368,Colonial Park,US,40.3006,-76.8097,38.75,83,100,15.01,haze
369,Barcelos,PT,41.5388,-8.6151,55.92,98,98,3.69,overcast clouds
370,Svetlaya,RU,46.5389,138.3297,18.03,45,0,2.91,clear sky
371,Itoman,JP,26.1247,127.6694,70.18,60,75,10.36,broken clouds
372,Anito,PH,12.4497,125.2886,82.74,72,95,5.1,overcast clouds
373,Upernavik,GL,72.7868,-56.1549,4.68,91,100,1.07,overcast clouds
374,Havoysund,NO,70.9963,24.6622,31.08,69,100,20.31,light snow
375,Sur,OM,22.5667,59.5289,68.43,57,0,2.57,clear sky
376,Calabozo,VE,8.9242,-67.4293,76.6,58,31,8.95,scattered clouds
377,Haines Junction,CA,60.7522,-137.5108,-16.65,76,100,1.14,overcast clouds
378,Constitucion,CL,-35.3333,-72.4167,57.42,92,26,6.26,scattered clouds
379,Acari,PE,-15.4311,-74.6158,72.1,88,92,2.68,overcast clouds
380,Atikokan,CA,48.7555,-91.6216,-13.56,90,100,10.16,overcast clouds
381,Madimba,TZ,-10.4,40.3333,80.89,81,100,7.61,light rain
382,Jijiga,ET,9.35,42.8,60.17,47,0,4.12,clear sky
383,Sisimiut,GL,66.9395,-53.6735,13.33,83,100,10.92,overcast clouds
384,Nouadhibou,MR,20.931,-17.0347,68.16,47,100,13.22,overcast clouds
385,Churapcha,RU,62.0025,132.4325,-36.67,95,97,0.87,overcast clouds
386,Neijiang,CN,29.5835,105.0622,54.86,55,87,9.17,overcast clouds
387,Moron,AR,-34.6534,-58.6198,78.98,68,60,4.54,broken clouds
388,Hasaki,JP,35.7333,140.8333,48.6,72,100,18.88,overcast clouds
389,Bridlington,GB,54.0831,-0.1919,43.29,84,60,7.81,broken clouds
390,Broken Hill,AU,-31.95,141.4333,103.71,11,0,5.75,clear sky
391,Lianzhou,CN,24.7811,112.3825,51.44,84,100,1.14,overcast clouds
392,Kumluca,TR,36.3703,30.2869,48.67,73,25,5.21,scattered clouds
393,Santa Rosa De Aguan,HN,15.95,-85.7167,77.22,78,0,13.24,clear sky
394,Xunchang,CN,28.4543,104.715,47.84,81,100,2.33,overcast clouds
395,Alindao,CF,5.0267,21.2088,81.36,37,100,2.51,overcast clouds
396,Mayumba,GA,-3.432,10.6554,76.44,94,99,5.7,overcast clouds
397,Pilar,BR,-9.5972,-35.9567,75.13,92,15,2.73,few clouds
398,Aitape,PG,-3.1374,142.3475,84.58,68,61,8.9,broken clouds
399,Icatu,BR,-2.7758,-44.0658,79.23,91,100,4.23,overcast clouds
400,Sosva,RU,59.1766,61.8558,14.77,84,100,11.81,overcast clouds
401,College,US,64.8569,-147.8028,-0.45,60,75,12.66,broken clouds
402,Skibbereen,IE,51.55,-9.2667,51.6,95,100,15.39,overcast clouds
403,Padang,ID,-0.9492,100.3543,80.15,87,100,4.61,light rain
404,Davila,PH,18.4726,120.5763,82.38,69,52,15.97,broken clouds
405,Zola Predosa,IT,44.4897,11.2183,40.1,92,0,4.61,clear sky
406,Xining,CN,36.6167,101.7667,23.25,54,21,2.28,few clouds
407,Quirinopolis,BR,-18.4483,-50.4517,67.8,96,7,3.83,light rain
408,Blyth,GB,55.1271,-1.5086,41.29,95,75,1.14,broken clouds
409,Caravelas,BR,-17.7125,-39.2481,76.87,89,100,8.32,overcast clouds
410,Astana,KZ,51.1801,71.446,3.15,85,100,2.24,fog
411,Baglung,NP,28.2719,83.5898,60.49,48,47,0.72,scattered clouds
412,Pemangkat,ID,1.1667,108.9667,83.05,76,98,10.16,overcast clouds
413,Myitkyina,MM,25.3833,97.4,74.19,40,0,1.57,clear sky
414,Tallahassee,US,30.4383,-84.2807,66.92,96,100,0.0,overcast clouds
415,Hornepayne,CA,49.2138,-84.7705,-11.22,88,100,11.39,overcast clouds
416,Saint-Francois,FR,46.4154,3.9054,39.47,93,100,3.44,overcast clouds
417,Ormara,PK,25.2088,64.6357,63.82,39,0,6.44,clear sky
418,Malanje,AO,-9.5402,16.341,62.73,99,100,2.44,overcast clouds
419,Norilsk,RU,69.3535,88.2027,-5.58,95,100,7.2,light snow
420,Ercis,TR,39.0287,43.3586,28.0,77,77,4.83,broken clouds
421,The Valley,AI,18.217,-63.0578,78.66,71,9,21.85,clear sky
422,Erenhot,CN,43.6475,111.9767,3.76,55,1,4.25,clear sky
423,Mumbwa,ZM,-14.9783,27.0619,64.85,97,100,3.53,light rain
424,Vanimo,PG,-2.6741,141.3028,85.12,67,86,6.89,overcast clouds
425,Necochea,AR,-38.5473,-58.7368,76.03,53,66,18.05,broken clouds
426,Solnechnyy,RU,50.7214,136.6319,-1.91,92,70,3.0,broken clouds
427,Sao Joao Da Barra,BR,-21.6403,-41.0511,69.55,96,100,7.16,light rain
428,Esmeralda,CU,21.8525,-78.1169,70.84,83,77,7.45,broken clouds
429,Torbay,CA,47.6666,-52.7314,30.27,83,100,5.01,light snow
430,Mount Isa,AU,-20.7333,139.5,103.77,21,100,12.66,overcast clouds
431,Grand Gaube,MU,-20.0064,57.6608,75.6,89,95,3.0,moderate rain
432,Fort Nelson,CA,58.8053,-122.7002,-17.01,76,100,2.3,light snow
433,Caibarien,CU,22.5206,-79.4669,70.92,75,96,11.12,overcast clouds
434,Xiamen,CN,24.4798,118.0819,64.45,63,0,6.71,clear sky
435,Sao Filipe,CV,14.8961,-24.4956,72.55,69,100,3.8,overcast clouds
436,Saint George,US,37.1041,-113.5841,48.67,46,0,1.01,clear sky
437,Robertsport,LR,6.7533,-11.3686,78.93,85,12,6.33,light rain
438,Invermere,CA,50.5167,-116.0354,12.36,91,76,1.57,broken clouds
439,Ayr,GB,55.4627,-4.6339,44.1,100,0,2.3,light rain
440,Hindaun,IN,26.7167,77.0167,55.65,64,0,4.27,clear sky
441,Kuah,MY,6.3265,99.8432,85.98,62,20,11.5,few clouds
442,Champerico,GT,14.3,-91.9167,78.04,74,25,4.72,scattered clouds
443,Nivala,FI,63.9167,24.9667,-2.06,100,99,1.48,overcast clouds
444,Narsaq,GL,60.9167,-46.05,17.82,88,98,3.49,overcast clouds
445,Barinas,VE,8.6226,-70.2075,80.64,54,64,3.44,broken clouds
446,Ferme-Neuve,CA,46.7001,-75.4493,13.78,80,94,12.06,overcast clouds
447,Zeya,RU,53.75,127.2667,-2.94,57,97,2.59,overcast clouds
448,Viloco,BO,-16.95,-67.55,44.33,90,100,3.83,light rain
449,East Wenatchee Bench,US,47.4257,-120.2812,30.36,86,0,3.44,clear sky
450,Tahta,EG,26.7693,31.5021,46.72,44,59,6.42,broken clouds
451,Buchanan,LR,5.8808,-10.0467,78.26,87,73,2.59,light rain
452,Preobrazheniye,RU,42.9019,133.9064,25.27,26,3,2.17,clear sky
453,Ewa Beach,US,21.3156,-158.0072,78.75,66,0,5.99,clear sky
454,Pascagoula,US,30.3658,-88.5561,63.05,100,40,3.44,mist
455,Sabang,ID,5.8933,95.3214,81.0,73,62,7.87,broken clouds
456,Biak,ID,-0.9131,122.8766,84.88,62,100,2.06,overcast clouds
457,Vanavara,RU,60.34,102.2797,9.5,93,100,8.81,overcast clouds
458,Laguna,US,38.421,-121.4238,52.92,90,0,3.44,clear sky
459,Emerald,AU,-23.5333,148.1667,89.74,51,40,12.66,scattered clouds
460,Maceio,BR,-9.6658,-35.7353,76.44,88,20,3.44,few clouds
461,Binga,ZW,-17.6203,27.3414,71.29,85,99,4.07,light rain
462,Stabat,ID,3.761,98.4513,86.2,77,95,3.38,overcast clouds
463,Marzuq,YE,14.4,46.4667,59.61,32,4,1.34,clear sky
464,Bodden Town,KY,19.2833,-81.25,77.94,83,40,3.44,scattered clouds
465,Bouna,CI,9.2667,-3.0,69.42,21,10,5.88,clear sky
466,Talara,PE,-4.5772,-81.2719,70.75,84,84,9.89,broken clouds
467,Brownwood,US,31.7093,-98.9912,43.92,38,20,15.99,few clouds
468,Tura,IN,25.5198,90.2201,72.93,45,16,2.01,few clouds
469,Neftcala,AZ,39.3742,49.2472,46.17,85,95,6.15,overcast clouds
470,Nikolayevsk-Na-Amure,RU,53.1406,140.73,1.87,94,100,8.43,light snow
471,Kalaleh,IR,37.3807,55.4916,38.8,87,0,0.0,clear sky
472,Uusikaupunki,FI,60.8004,21.4084,18.12,96,22,5.32,few clouds
473,Gurupa,BR,-1.405,-51.64,70.99,99,97,2.1,overcast clouds
474,San Andres,CO,12.5847,-81.7006,80.62,78,20,10.36,few clouds
475,Nabire,ID,-3.3667,135.4833,84.06,73,100,4.54,overcast clouds
476,Snyder,US,32.7179,-100.9176,41.52,28,0,9.22,clear sky
477,Rondonopolis,BR,-16.4708,-54.6356,72.54,94,44,1.21,scattered clouds
478,De Aar,ZA,-30.6497,24.0123,64.87,81,100,4.38,light rain
479,Umm Lajj,SA,25.0213,37.2685,73.36,55,95,12.8,overcast clouds
480,Camana,PE,-16.6228,-72.7111,71.78,84,99,5.21,overcast clouds
481,Djibo,BF,14.1022,-1.6306,62.11,15,11,9.8,few clouds
482,Jiazi,CN,22.8779,116.067,64.11,68,95,8.1,overcast clouds
483,Pangkalanbuun,ID,-2.6833,111.6167,87.78,60,100,3.78,overcast clouds
484,Pachino,IT,36.7186,15.0907,46.44,66,53,22.37,broken clouds
485,Pudozh,RU,61.8099,36.5345,-16.2,100,78,2.48,broken clouds
486,Kirkwall,GB,58.9848,-2.9587,42.85,81,40,17.27,scattered clouds
487,Nioro,GM,13.35,-15.75,74.53,15,98,10.2,overcast clouds
488,Jalingo,NG,8.8833,11.3667,71.69,28,52,5.7,broken clouds
489,Awallan,PH,17.9244,121.913,80.89,68,59,2.59,broken clouds
490,Vaitape,PF,-16.5167,-151.75,81.34,78,81,14.92,light rain
491,Bilma,NE,18.6853,12.9164,47.26,28,2,9.53,clear sky
492,Half Moon Bay,US,37.4636,-122.4286,55.02,85,0,4.61,clear sky
493,Gornoye Loo,RU,43.7129,39.6049,51.58,65,76,7.47,broken clouds
494,Pochutla,MX,15.7432,-96.4661,76.82,76,81,3.15,broken clouds
495,Yangambi,CD,0.8102,24.4336,72.16,84,100,2.06,overcast clouds
496,Biltine,TD,14.5333,20.9167,65.35,26,3,8.34,clear sky
497,Williams Lake,CA,52.1415,-122.1445,33.37,80,75,5.99,broken clouds
498,Gizo,SB,-8.103,156.8419,80.02,84,97,12.53,moderate rain
499,Straumen,NO,63.8709,11.2999,9.59,91,44,2.68,scattered clouds
500,Samfya,ZM,-11.3649,29.5565,66.13,93,100,1.52,light rain
501,Gigmoto,PH,13.7796,124.39,80.55,80,63,4.59,broken clouds
502,Heihe,CN,50.2441,127.4902,-10.62,83,35,7.92,scattered clouds
503,Gallup,US,35.5281,-108.7426,31.84,65,0,1.01,clear sky
504,Chardara,KZ,41.2547,67.9692,36.72,65,72,5.28,broken clouds
505,Bud,US,39.447,-86.1758,24.12,68,8,9.86,clear sky
506,Gaogou,CN,34.0175,119.1886,44.91,63,100,4.03,light rain
507,Teguise,ES,29.0605,-13.564,61.02,68,0,6.91,clear sky
508,Pallasovka,RU,50.05,46.8833,19.27,83,100,12.33,overcast clouds
509,Marienburg,PL,54.0359,19.0266,30.96,90,100,4.85,overcast clouds
510,Burnie,AU,-41.0667,145.9167,71.92,68,96,7.76,overcast clouds
511,Pisco,PE,-13.7,-76.2167,69.85,88,40,13.8,scattered clouds
512,Tamana,JP,32.9167,130.5667,57.63,47,0,2.98,clear sky
513,Seybaplaya,MX,19.65,-90.6667,74.05,81,90,7.34,overcast clouds
514,Alice Springs,AU,-23.7,133.8833,105.35,10,0,3.44,clear sky
515,Awbari,LY,26.5921,12.7805,41.94,37,0,8.88,clear sky
516,Berdigestyakh,RU,62.0989,126.6992,-29.22,97,60,1.59,broken clouds
517,Vryheid,ZA,-27.7695,30.7917,59.16,93,30,3.29,scattered clouds
518,Warwick,US,41.7001,-71.4162,42.73,93,100,10.36,overcast clouds
519,Harper,LR,4.375,-7.7169,78.22,86,94,4.32,light rain
520,Benalla,AU,-36.55,145.9833,95.14,20,1,5.41,clear sky
521,Atar,MR,20.5169,-13.0499,65.05,13,100,6.08,overcast clouds
522,Kamenka,RU,51.3223,42.7678,21.74,84,100,14.12,overcast clouds
523,Brus,RS,43.3836,21.0336,27.68,97,100,5.64,light snow
524,Canon City,US,38.441,-105.2424,37.44,79,0,1.01,clear sky
525,Inhambane,MZ,-23.865,35.3833,75.54,86,22,6.13,few clouds
526,Zhanaozen,KZ,43.3,52.8,33.66,71,44,19.86,scattered clouds
527,Pozo Colorado,PY,-23.4923,-58.7972,79.65,56,86,4.41,overcast clouds
528,Fare,PF,-16.7,-151.0167,81.03,79,58,16.8,light rain
529,Gien,FR,47.6933,2.6309,42.51,97,100,3.67,overcast clouds
530,Iqaluit,CA,63.7506,-68.5145,-25.31,67,0,11.99,clear sky
531,Bonthe,SL,7.5264,-12.505,76.95,90,48,5.23,light rain
532,Kungurtug,RU,50.5994,97.5228,4.55,85,36,0.72,scattered clouds
533,Christchurch,NZ,-43.5333,172.6333,78.48,63,37,1.99,scattered clouds
534,Pamekasan,ID,-7.1568,113.4746,85.59,68,53,2.64,broken clouds
535,Nynashamn,SE,58.9034,17.9479,30.11,85,91,11.1,overcast clouds
536,Ornskoldsvik,SE,63.2909,18.7153,-6.65,92,58,5.75,broken clouds
537,Tevaitoa,PF,-16.7833,-151.5,81.41,78,74,14.09,light rain
538,Pizhanka,RU,57.4604,48.542,15.1,93,100,12.37,snow
539,Fenoarivo Atsinanana,MG,-17.3667,49.4167,77.05,89,100,4.59,overcast clouds
540,Egvekinot,RU,66.3167,-179.1667,-8.23,60,0,14.07,clear sky
541,Sulangan,PH,11.1373,123.7228,80.29,76,98,6.87,overcast clouds
542,Kemijarvi,FI,66.7131,27.4306,-7.26,100,69,1.36,broken clouds
543,Vila Franca Do Campo,PT,37.7167,-25.4333,61.2,79,85,8.81,overcast clouds
544,Marawi,PH,7.9986,124.2928,73.65,76,89,3.94,overcast clouds
545,Raudeberg,NO,61.9875,5.1352,38.07,62,3,3.0,clear sky
546,Sabalgarh,IN,26.25,77.4,56.84,65,0,4.68,clear sky
547,Gat,IL,31.61,34.7642,53.91,55,0,9.51,clear sky
548,Esperance,AU,-33.8667,121.9,67.84,58,67,15.59,broken clouds
549,Cap Malheureux,MU,-19.9842,57.6142,75.69,89,96,1.99,moderate rain
550,Sayyan,YE,15.1718,44.3244,50.56,36,0,1.9,clear sky
551,Henties Bay,NA,-22.116,14.2845,62.85,95,92,1.39,overcast clouds
552,Tvoroyri,FO,61.5556,-6.8111,45.79,83,100,38.56,overcast clouds
553,Port Macquarie,AU,-31.4333,152.9167,82.89,64,5,11.95,clear sky
554,Kargil,IN,34.5667,76.1,14.68,89,100,1.05,overcast clouds
555,San Ignacio,BZ,17.1561,-89.0714,71.74,94,0,6.91,clear sky
556,Cortez,US,37.3489,-108.5859,27.7,80,0,6.91,clear sky
557,Areka,ET,7.0667,37.7,61.86,69,83,5.17,broken clouds
558,Dunedin,NZ,-45.8742,170.5036,63.36,77,35,10.47,scattered clouds
559,Tilichiki,RU,60.4667,166.1,-6.27,93,19,8.01,few clouds
560,Terra Santa,BR,-2.1042,-56.4869,70.7,98,94,1.07,overcast clouds
561,Druzhba,UA,52.0428,33.9453,29.95,99,100,3.29,light snow
562,Kurayoshi,JP,35.4333,133.8167,51.62,66,54,4.32,broken clouds
563,Topolobampo,MX,25.6,-109.05,64.06,83,99,10.8,overcast clouds
564,Vidim,RU,56.4088,103.1106,5.38,94,100,7.83,overcast clouds
565,Kruisfontein,ZA,-34.0033,24.7314,68.88,76,100,8.12,overcast clouds
566,Port Augusta,AU,-32.5,137.7667,100.71,11,99,7.54,overcast clouds
567,Havelock,US,34.8791,-76.9013,66.2,85,75,14.97,broken clouds
568,Camalu,MX,30.85,-116.0667,58.42,63,6,4.56,clear sky
569,Zheshart,RU,62.0731,49.5733,18.61,94,100,7.74,light snow
570,Northam,GB,51.0333,-4.2167,46.47,96,100,7.85,overcast clouds
571,Bogovarovo,RU,58.9785,47.0246,17.22,95,100,6.96,light snow
572,Punta Gorda,US,26.9298,-82.0454,73.0,83,0,0.0,clear sky
573,Ulaangom,MN,49.9811,92.0667,-6.48,90,100,0.89,overcast clouds
574,Wamba,NG,8.9333,8.6,71.51,25,100,3.74,overcast clouds
575,Toora-Khem,RU,52.4675,96.11,3.79,94,87,0.98,overcast clouds
576,Coihaique,CL,-45.5752,-72.0662,58.95,67,100,4.61,overcast clouds
577,Sancti Spiritus,CU,21.9297,-79.4425,69.06,87,96,5.01,overcast clouds
578,Ulladulla,AU,-35.35,150.4667,88.77,69,53,15.48,broken clouds
579,Dawei,MM,14.0833,98.2,88.11,35,28,4.05,scattered clouds
580,Shawnee,US,39.05,-95.7669,24.19,61,0,1.01,clear sky
581,Arlit,NE,18.7369,7.3853,53.08,20,31,6.4,scattered clouds
582,Herat,AF,34.5,62.0,36.75,50,0,1.68,clear sky
583,Chicama,PE,-7.8447,-79.1469,66.74,76,9,5.01,clear sky
584,Teya,RU,60.3778,92.6267,13.51,90,100,8.3,overcast clouds
585,Salinas,US,36.6777,-121.6555,54.7,77,0,6.91,clear sky
586,Anloga,GH,5.7947,0.8973,80.82,81,82,8.48,broken clouds
587,Huntsville,US,34.7304,-86.5861,44.82,83,100,4.0,overcast clouds
588,Antofagasta,CL,-23.65,-70.4,67.28,79,47,3.0,scattered clouds
589,Luau,AO,-10.7073,22.2247,63.93,98,100,2.44,overcast clouds
590,Stiubieni,RO,47.9667,26.7833,37.4,84,99,6.85,overcast clouds
591,Riyadh,SA,24.6877,46.7219,51.94,32,2,8.68,clear sky
592,Oranjemund,NA,-28.55,16.4333,63.07,96,23,3.33,few clouds
593,Sistranda,NO,63.7256,8.834,31.96,65,0,9.62,clear sky
594,Pula,HR,44.8683,13.8481,44.15,61,0,9.22,clear sky
595,Makakilo City,US,21.3469,-158.0858,77.32,65,0,6.91,clear sky
596,Marsa Matruh,EG,31.3525,27.2453,50.2,81,40,25.32,sand
597,Rocha,UY,-34.4833,-54.3333,65.05,91,1,10.27,clear sky
598,Yumen,CN,40.2833,97.2,23.83,47,0,8.37,clear sky
599,Hambantota,LK,6.1241,81.1185,77.34,100,75,3.44,broken clouds
600,Vilhena,BR,-12.7406,-60.1458,68.9,98,100,4.54,overcast clouds
601,Chandbali,IN,20.7833,86.7667,75.69,51,0,3.78,clear sky
602,Meulaboh,ID,4.1363,96.1285,78.84,85,100,7.2,heavy intensity rain
603,Carmelo,UY,-33.9892,-58.2856,76.12,49,69,5.93,broken clouds
604,Siocon,PH,7.7061,122.1353,84.22,73,94,2.55,overcast clouds
605,Pringsewu,ID,-5.3582,104.9744,87.46,63,41,1.83,scattered clouds
606,Lasa,IT,46.6166,10.7002,25.68,86,72,6.42,broken clouds
607,Chabahar,IR,25.2919,60.643,64.65,41,0,4.74,clear sky
608,Beloha,MG,-25.1667,45.05,76.3,72,99,12.59,overcast clouds
609,Johnstown,US,40.3267,-78.922,34.9,64,100,29.93,overcast clouds
610,Alamos,MX,27.0167,-108.9333,62.71,50,100,4.38,overcast clouds
611,Bismarck,US,46.8083,-100.7837,-2.36,71,100,5.75,overcast clouds
612,Salta,AR,-24.7859,-65.4117,75.49,75,75,1.01,broken clouds
613,Coolum Beach,AU,-26.5333,153.1,82.35,70,44,12.19,scattered clouds
614,Kashan,IR,33.9831,51.4364,43.57,46,3,0.74,clear sky
615,Kharp,RU,66.8014,65.8081,-5.35,92,95,7.81,overcast clouds
616,Gorontalo,ID,0.5412,123.0595,90.48,54,87,3.78,overcast clouds
617,Batsfjord,NO,70.6345,29.7185,25.02,77,94,24.09,overcast clouds
618,Ambilobe,MG,-13.2,49.05,76.96,90,97,0.43,overcast clouds
619,Miramar,US,25.9873,-80.2323,77.02,84,75,6.91,broken clouds
620,Buala,SB,-8.145,159.5921,85.37,69,78,7.09,light rain
621,Boueni,YT,-12.9025,45.0761,78.78,77,95,8.3,moderate rain
622,Buriti Alegre,BR,-18.14,-49.0403,65.95,97,100,0.96,overcast clouds
623,Maltahohe,NA,-24.8333,16.9833,64.08,78,2,2.77,clear sky
624,Houston,US,29.7633,-95.3633,59.0,82,100,8.99,overcast clouds
625,Beyneu,KZ,45.3167,55.2,30.76,83,17,19.69,few clouds
626,Husavik,IS,66.0449,-17.3389,42.71,92,100,34.72,overcast clouds
627,Ongandjera,NA,-17.8833,15.0667,70.5,33,100,6.31,overcast clouds
628,Maniitsoq,GL,65.4167,-52.9,12.0,79,100,8.37,overcast clouds
629,Whitehorse,CA,60.7161,-135.0538,-10.43,76,100,15.01,light snow
630,Oksbol,DK,55.6268,8.2876,35.89,94,100,12.01,overcast clouds
631,Amarante Do Maranhao,BR,-5.5667,-46.7422,70.59,97,100,2.89,overcast clouds
632,Iwaki,JP,37.05,140.8833,45.77,58,33,5.01,scattered clouds
633,Kindia,GN,10.0569,-12.8658,67.48,67,12,2.01,few clouds
634,Teberda,RU,43.4456,41.7448,31.14,79,35,7.16,scattered clouds
635,Port Hueneme,US,34.1478,-119.1951,65.88,52,0,4.61,mist
636,Amli,IN,20.2833,73.0167,63.7,38,0,6.67,clear sky
637,Carambei,BR,-24.9178,-50.0972,55.22,95,86,3.76,overcast clouds
638,Alta Floresta,BR,-9.8756,-56.0861,68.27,99,100,3.13,overcast clouds
639,Alegrete,BR,-29.7831,-55.7919,71.15,47,0,16.11,clear sky
640,Sijunjung,ID,-0.6876,100.9537,79.75,86,100,0.85,overcast clouds
641,Wasilla,US,61.5814,-149.4394,14.92,51,100,21.85,overcast clouds
642,Belem De Sao Francisco,BR,-8.7539,-38.9658,77.2,69,100,10.8,moderate rain
643,Sobolevo,RU,54.4299,31.8996,20.89,96,100,8.32,snow
644,Leogane,HT,18.5108,-72.6339,75.4,70,36,3.44,scattered clouds
645,Kuandian,CN,40.7286,124.7847,24.22,70,93,5.68,overcast clouds
646,Kango,GA,0.1943,10.0951,74.73,98,100,1.07,overcast clouds
647,Puerto Santander,CO,8.3636,-72.4063,74.61,79,41,1.16,scattered clouds
648,Fort-Shevchenko,KZ,44.5086,50.263,38.16,80,75,19.19,broken clouds
649,Pho Chai,TH,16.3283,103.7703,86.09,44,6,5.86,clear sky
650,Shubarkuduk,KZ,49.1447,56.4872,5.2,81,74,12.46,broken clouds
651,Thunder Bay,CA,48.4001,-89.3168,-7.44,62,0,10.36,clear sky
652,Port Hardy,CA,50.6996,-127.4199,48.2,81,75,25.32,broken clouds
653,Asfi,MA,32.2994,-9.2372,53.33,45,95,17.36,overcast clouds
654,Muisne,EC,0.6,-80.0333,75.52,89,100,4.97,light rain
655,Maragogi,BR,-9.0122,-35.2225,77.68,85,32,4.85,scattered clouds
656,Krutikha,RU,53.9599,81.2093,-2.94,97,49,4.52,scattered clouds
657,Waingapu,ID,-9.6567,120.2641,85.05,68,81,7.27,broken clouds
658,Nantucket,US,41.2835,-70.0995,47.08,92,100,26.51,light rain
659,Palmer,US,42.1584,-72.3287,38.46,84,100,1.01,overcast clouds
660,Kysyl-Syr,RU,63.8986,122.7617,-30.1,98,42,4.0,scattered clouds
661,Rabo De Peixe,PT,37.8,-25.5833,60.28,98,75,12.66,broken clouds
662,Moranbah,AU,-22.0016,148.0466,94.93,32,13,15.82,few clouds
663,Dudinka,RU,69.4058,86.1778,-5.39,97,100,11.3,overcast clouds
664,Saint Stephen,GB,50.3333,-4.9,52.07,93,100,11.5,fog
665,Kautokeino,NO,69.0125,23.0412,-10.37,100,61,2.62,broken clouds
666,Erzin,TR,36.9559,36.2,50.52,88,95,8.81,light rain
667,Arman,RU,59.7,150.1667,12.51,82,100,9.48,overcast clouds
668,Zlobin,HR,45.2924,14.6541,35.38,64,75,9.22,broken clouds
669,Den Helder,NL,52.9599,4.7593,43.99,100,100,3.44,overcast clouds
670,Seidu,SL,9.0167,-10.6,65.48,30,18,2.24,few clouds
671,Kangaatsiaq,GL,68.3065,-53.4641,13.05,94,100,15.08,light snow
672,Divnogorsk,RU,55.9594,92.3619,21.74,89,82,14.47,broken clouds
673,Ust-Kut,RU,56.7938,105.7672,-1.61,80,98,3.85,overcast clouds
674,Price,US,39.5994,-110.8107,28.11,68,0,5.75,clear sky
675,Lazaro Cardenas,MX,17.9583,-102.2,74.8,72,11,2.35,few clouds
676,Maridi,SS,4.9158,29.4742,74.95,44,99,3.13,overcast clouds
677,Puerto Narino,CO,-3.7703,-70.3831,75.15,94,86,2.59,overcast clouds
678,Srandakan,ID,-7.9386,110.2506,85.41,67,97,8.52,overcast clouds
679,Fort Frances,CA,48.5999,-93.4003,-14.58,70,0,4.0,clear sky
680,Guarapari,BR,-20.6667,-40.4975,73.89,95,100,2.21,overcast clouds
681,Shenzhen,CN,22.5455,114.0683,69.85,84,97,2.82,overcast clouds
682,Dwarka,IN,22.2394,68.9678,66.76,46,0,12.53,clear sky
683,Bluefield,US,37.2698,-81.2223,35.11,67,100,4.0,overcast clouds
684,Amnat Charoen,TH,15.9167,104.75,81.39,48,6,6.6,clear sky
685,Kirakira,SB,-10.4544,161.9205,85.15,72,72,11.7,light rain
686,Banda Aceh,ID,5.5577,95.3222,81.73,73,90,2.62,overcast clouds
687,Makokou,GA,0.5738,12.8642,70.86,96,100,1.97,light rain
688,Saint-Louis,SN,16.3333,-15.0,67.64,13,100,4.03,overcast clouds
689,Abu Samrah,SY,35.3029,37.1841,48.65,74,0,8.41,clear sky
690,Bundaberg,AU,-24.85,152.35,86.29,51,56,11.5,broken clouds
691,Umarkot,PK,25.3616,69.7362,61.34,48,0,6.87,clear sky
692,Akdagmadeni,TR,39.6603,35.8836,36.95,85,100,14.0,moderate rain
